                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                      1,                 1.6063,                 1.0639,                 1.1258,                0.91247,                0.87674,                0.93833,                0.54582,                 1.2933,                0.72676,                 1.0074,             0.00066142,             0.00066142,             0.00066142
